index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
129383,550,6,04/01/2014,571,1,0,0,1,7095
496629,830,1,17/06/2013,676,1,1,0,0,8391
694553,344,6,30/11/2013,1204,1,0,0,0,11736
110889,901,5,29/08/2014,677,1,0,0,0,6457
546947,407,7,29/03/2015,0,0,0,0,0,0
663751,634,5,26/06/2015,588,1,0,0,0,5588
176108,302,4,24/10/2013,259,1,1,0,1,2720
418832,877,2,29/10/2013,768,1,0,0,0,5785
312262,86,4,17/04/2014,831,1,1,0,1,6662
359194,621,5,07/11/2014,878,1,1,0,0,7285
311134,18,5,24/01/2014,790,1,1,0,0,7385
365260,365,4,20/02/2014,561,1,1,0,0,5711
3989,1114,1,04/03/2013,3424,1,1,0,1,23553
84999,559,1,07/04/2014,738,1,0,0,0,5542
291020,107,4,31/01/2013,880,1,0,0,1,7319
78638,885,7,12/05/2013,0,0,0,0,0,0
188063,487,4,07/03/2013,669,1,1,0,0,6123
388583,529,2,02/09/2014,824,1,1,0,0,8957
183074,1016,6,18/10/2014,406,1,0,0,0,4096
81757,388,1,28/10/2013,942,1,0,0,1,7441
469466,78,4,23/10/2014,483,1,1,0,0,3839
262584,935,4,22/01/2015,606,1,0,0,0,4980
454405,626,1,04/03/2013,1159,1,1,0,0,12274
614416,300,4,05/02/2015,855,1,1,0,0,9202
549197,846,2,12/02/2013,864,1,0,0,0,7032
6331,415,7,29/09/2013,0,0,0,0,0,0
368891,343,2,04/03/2014,769,1,1,0,0,8727
167360,446,5,05/06/2015,699,1,1,0,0,5656
615848,1029,2,01/01/2013,0,0,0,a,1,0
274855,802,4,28/08/2014,447,1,0,0,0,4846
702141,525,3,17/09/2014,862,1,1,0,0,8875
466491,996,1,29/12/2014,710,1,0,0,1,6335
95290,368,3,07/05/2014,794,1,1,0,0,10935
375840,509,1,25/05/2015,0,0,0,a,0,0
532141,1089,6,30/11/2013,1153,1,0,0,0,11154
56966,991,7,01/12/2013,0,0,0,0,0,0
107042,1100,4,23/01/2014,679,1,1,0,0,5533
302571,518,7,06/04/2014,0,0,0,0,0,0
424582,1009,3,11/09/2013,668,1,1,0,1,6712
132764,629,2,17/03/2015,535,1,1,0,0,6328
38298,188,3,18/02/2015,463,1,1,0,0,6026
540651,860,3,10/12/2014,696,1,0,0,0,4877
562161,443,5,06/03/2015,480,1,1,0,0,5243
387314,835,5,29/11/2013,737,1,0,0,0,7040
374550,1108,4,16/07/2015,647,1,1,0,1,6084
181179,563,2,27/05/2014,489,1,0,0,0,4267
144279,980,2,19/11/2013,636,1,1,0,0,7351
701579,565,4,05/02/2015,708,1,1,0,0,7516
419223,169,2,12/08/2014,0,0,0,0,1,0
475270,1070,7,29/03/2015,0,0,0,0,1,0
199899,916,6,29/03/2014,659,1,0,0,0,6592
428065,374,3,01/04/2015,1033,1,1,0,1,8900
696167,784,2,18/11/2014,714,1,0,0,0,7502
134059,461,3,04/06/2014,496,1,1,0,0,5347
194671,50,1,11/02/2013,292,1,0,0,0,2993
220891,3,6,04/05/2013,590,1,0,0,0,4890
14368,128,7,24/08/2014,0,0,0,0,1,0
316599,199,4,25/12/2014,0,0,0,c,1,0
456643,709,4,16/01/2014,1273,1,0,0,0,9299
579492,388,5,05/07/2013,1194,1,1,0,0,10938
193291,93,4,25/12/2014,0,0,0,c,1,0
28641,528,4,11/07/2013,856,1,0,0,0,8135
542661,1036,6,01/02/2014,509,1,0,0,0,5386
675678,624,3,29/10/2014,640,1,0,0,0,5387
289134,47,6,02/03/2013,802,1,0,0,0,7011
71931,468,1,08/09/2014,467,1,0,0,0,4359
59244,1112,3,24/07/2013,775,1,0,0,1,7765
654046,345,4,09/05/2013,0,0,0,a,0,0
354044,268,7,12/10/2014,0,0,0,0,0,0
214987,918,2,02/04/2013,630,1,0,0,1,4965
600131,482,7,31/05/2015,0,0,0,0,0,0
338073,235,4,14/11/2013,443,1,0,0,0,4720
691963,736,2,10/03/2015,460,1,0,0,0,4394
625209,707,4,06/02/2014,909,1,1,0,0,9111
362536,652,1,08/09/2014,626,1,0,0,0,5262
415770,173,7,16/03/2014,0,0,0,0,0,0
189300,559,4,03/07/2014,1013,1,1,0,0,7641
353401,494,4,01/01/2015,642,1,0,a,1,6098
537569,44,5,07/02/2014,677,1,1,0,1,7094
455606,139,1,01/04/2013,0,0,0,b,1,0
2997,870,2,27/01/2015,926,1,1,0,0,9165
175667,25,2,09/12/2014,1531,1,0,0,0,10000
294187,124,5,03/01/2014,559,1,0,0,1,4717
518226,390,2,09/09/2014,924,1,0,0,0,8810
183139,246,2,30/04/2013,1421,1,1,0,0,11780
377727,851,6,01/03/2014,658,1,0,0,0,5792
664364,107,2,13/08/2013,1020,1,1,0,0,8647
390853,731,2,08/04/2014,824,1,0,0,0,6998
261586,777,6,27/04/2013,344,1,0,0,0,3116
80887,805,6,08/03/2014,415,1,0,0,0,4282
123119,839,5,08/03/2013,694,1,1,0,0,5817
510950,929,3,26/03/2014,609,1,0,0,0,4608
659633,832,1,19/08/2013,514,1,0,0,0,5275
388946,307,2,06/05/2014,399,1,1,0,0,3757
518129,886,5,03/05/2013,662,1,1,0,0,6956
626112,162,2,20/01/2015,452,1,0,0,0,5087
138462,495,1,02/06/2014,527,1,1,0,0,7510
691012,557,2,01/04/2014,830,1,1,0,0,8212
111362,1078,5,04/01/2013,426,1,0,0,1,4586
210317,934,5,13/06/2014,694,1,0,0,0,5468
668735,995,6,30/05/2015,759,1,0,0,0,6831
20058,370,1,29/06/2015,802,1,1,0,1,10305
311776,150,5,07/11/2014,929,1,1,0,0,9645
194191,1075,5,06/12/2013,871,1,1,0,0,7925
376979,662,5,06/06/2014,827,1,1,0,0,9233
293981,651,1,24/03/2014,922,1,0,0,0,7132
541330,102,4,06/11/2014,1113,1,1,0,0,7538
517323,924,2,31/12/2013,343,1,0,0,1,3691
544608,206,7,30/11/2014,0,0,0,0,0,0
698702,1017,7,15/09/2013,0,0,0,0,0,0
19407,834,5,30/01/2015,713,1,1,0,0,7695
232411,293,6,09/02/2013,705,1,0,0,0,5951
136203,293,1,24/06/2013,761,1,0,0,1,5334
481706,146,2,21/05/2013,685,1,0,0,1,6344
381565,689,3,20/02/2013,730,1,1,0,0,7766
132750,101,4,23/10/2014,666,1,1,0,1,6802
634039,835,2,27/08/2013,701,1,1,0,1,6135
487393,392,2,09/09/2014,648,1,0,0,0,5430
666433,338,1,22/06/2015,453,1,0,0,0,4652
553910,16,5,21/02/2014,825,1,1,0,0,7054
629847,2,7,24/08/2014,0,0,0,0,0,0
379838,720,3,09/04/2014,694,1,0,0,0,6139
120701,469,4,05/06/2014,1427,1,1,0,0,11097
420999,399,1,12/01/2015,707,1,1,0,0,9819
654296,215,2,23/06/2015,400,1,0,0,0,4465
77622,495,1,21/04/2014,0,0,0,b,1,0
86912,1018,1,26/01/2015,1397,1,1,0,0,12877
245335,35,1,10/11/2014,859,1,1,0,0,10691
622233,750,5,13/03/2015,405,1,0,0,0,4485
291508,502,5,31/05/2013,2035,1,1,0,0,16293
396050,179,3,23/04/2014,850,1,0,0,1,6738
126873,887,4,26/02/2015,491,1,0,0,0,5135
602377,383,2,19/02/2013,2079,1,1,0,0,16386
145682,363,7,10/08/2014,0,0,0,0,0,0
51801,412,6,05/01/2013,752,1,0,0,0,7939
439398,845,5,24/07/2015,387,1,0,0,1,4502
423891,404,5,01/11/2013,0,0,0,a,0,0
492454,423,1,24/11/2014,1807,1,1,0,0,11283
511085,156,6,14/03/2015,270,1,0,0,0,2433
292709,271,2,20/08/2013,818,1,0,0,1,6659
185765,708,3,29/04/2015,578,1,1,0,0,6586
82971,759,4,29/05/2014,0,0,0,a,0,0
702183,592,2,02/09/2014,638,1,1,0,0,6347
173288,282,2,23/09/2014,624,1,0,0,0,4477
468942,536,6,04/04/2015,935,1,0,0,0,8795
70893,1018,4,02/01/2014,1517,1,0,0,1,12260
167838,83,3,19/02/2014,335,1,1,0,0,4011
672097,335,5,17/07/2015,2523,1,1,0,1,15303
94018,177,7,09/03/2014,0,0,0,0,0,0
394953,944,2,29/01/2013,1032,1,0,0,0,5957
287128,137,5,12/07/2013,1069,1,0,0,0,8599
684748,481,7,21/09/2014,0,0,0,0,0,0
584566,267,3,24/04/2013,852,1,1,0,0,7219
710942,228,7,10/11/2013,0,0,0,0,0,0
149046,162,4,12/03/2015,454,1,0,0,0,4815
112053,794,6,29/03/2014,392,1,0,0,0,2766
99335,22,6,13/06/2015,392,1,0,0,0,3712
209039,764,6,31/01/2015,212,1,0,0,0,2032
407982,682,3,25/09/2013,1892,1,1,0,0,13014
614022,1078,5,19/07/2013,529,1,1,0,0,6537
339088,693,6,06/07/2013,346,1,0,0,1,3541
229918,648,5,09/01/2015,587,1,1,0,0,6422
614560,769,6,11/05/2013,2830,1,0,0,0,10212
557506,838,3,06/11/2013,825,1,1,0,0,7727
628503,398,3,06/11/2013,643,1,1,0,0,6279
36220,238,2,23/04/2013,1210,1,1,0,0,8647
711285,267,1,11/08/2014,1111,1,0,0,1,7732
438996,761,1,08/09/2014,1048,1,0,0,0,8514
649202,1073,2,18/03/2014,1011,1,1,0,0,8763
590641,139,6,23/11/2013,336,1,0,0,0,3966
178720,1097,2,13/08/2013,1968,1,1,0,1,12766
415489,795,6,24/05/2014,416,1,0,0,0,3635
60602,1063,4,24/01/2013,533,1,1,0,0,4315
682673,334,5,19/12/2014,791,1,1,0,0,10530
465328,391,1,24/02/2014,724,1,0,0,0,5049
467980,515,5,06/09/2013,657,1,0,0,0,6453
407919,1028,5,17/10/2014,478,1,0,0,1,4260
83592,965,2,30/07/2013,1130,1,1,0,1,10083
400036,921,7,16/11/2014,0,0,0,0,0,0
499418,613,7,14/12/2014,0,0,0,0,0,0
126898,16,2,17/09/2013,838,1,0,0,0,6276
62206,915,4,01/01/2015,0,0,0,a,1,0
235802,102,2,30/07/2013,1305,1,1,0,1,13368
5210,1058,1,29/09/2014,877,1,1,0,0,9423
656067,51,3,03/06/2015,661,1,1,0,1,8551
632576,493,5,04/01/2013,706,1,0,0,1,5962
135624,558,4,04/12/2014,453,1,1,0,0,3662
434474,656,3,11/02/2015,346,1,0,0,0,3156
200300,985,4,31/10/2013,786,1,0,0,0,7248
178652,148,3,17/09/2014,773,1,1,0,0,8070
79955,874,7,05/01/2014,0,0,0,0,0,0
388466,750,5,30/08/2013,417,1,1,0,1,4809
607956,18,3,09/01/2013,720,1,1,0,0,7418
384854,988,7,22/06/2014,0,0,0,0,0,0
150099,71,2,16/06/2015,847,1,1,0,0,11565
134616,283,3,25/06/2014,626,1,0,0,0,5232
311280,1087,1,17/11/2014,602,1,0,0,0,5533
622381,632,5,12/04/2013,924,1,1,0,0,10525
286250,71,6,07/09/2013,607,1,0,0,0,6915
372011,715,4,10/10/2013,579,1,1,0,0,6713
496164,135,2,07/04/2015,551,1,0,0,1,5662
191754,621,2,08/07/2014,534,1,0,0,1,5373
140113,251,4,04/12/2014,3102,1,1,0,0,24814
38180,239,2,15/01/2013,255,1,0,0,0,2560
504039,181,5,21/06/2013,769,1,1,0,0,7182
89259,706,3,13/05/2015,644,1,0,0,0,6587
83445,688,6,13/04/2013,151,1,0,0,0,1442
6287,839,1,08/12/2014,757,1,0,0,0,6113
301864,1011,7,07/09/2014,0,0,0,0,0,0
576908,1084,2,19/08/2014,832,1,1,0,1,8571
152970,962,4,25/07/2013,727,1,0,0,1,5682
185258,420,5,11/10/2013,382,1,1,0,0,4384
414464,486,3,02/07/2014,617,1,1,0,0,6828
502345,1111,2,02/04/2013,528,1,0,0,1,5554
612815,182,2,22/07/2014,436,1,0,0,0,4896
522332,991,5,07/06/2013,576,1,1,0,0,5935
706550,686,1,21/01/2013,1032,1,1,0,0,10000
536883,220,3,10/12/2014,577,1,0,0,0,4580
162125,335,7,19/01/2014,1449,1,0,0,0,7416
209823,1022,5,19/09/2014,835,1,1,0,0,7363
628867,665,1,16/06/2014,1602,1,1,0,0,13728
677660,986,7,01/12/2013,0,0,0,0,0,0
334980,808,5,21/06/2013,722,1,1,0,0,8533
265526,205,6,17/01/2015,754,1,0,0,0,6104
258247,1077,2,08/10/2013,526,1,1,0,0,5136
152556,583,4,29/05/2014,0,0,0,a,0,0
206297,465,3,20/11/2013,630,1,1,0,0,7237
149855,817,2,07/07/2015,3315,1,0,0,0,21288
226631,154,7,30/11/2014,0,0,0,0,0,0
116083,479,3,06/08/2014,1365,1,1,0,1,11676
334156,67,2,24/03/2015,744,1,0,0,0,6523
182264,605,4,04/06/2015,0,0,1,a,1,0
679780,1012,1,17/03/2014,614,1,1,0,0,6525
235867,647,3,20/03/2013,609,1,1,0,0,6343
564707,1074,3,29/07/2015,526,1,1,0,1,4810
628422,755,5,19/04/2013,845,1,0,0,0,8592
93991,860,2,16/07/2013,716,1,1,0,1,6673
224239,9,2,01/07/2014,737,1,1,0,0,6751
474081,311,7,17/11/2013,0,0,0,0,0,0
394255,830,4,19/06/2014,617,1,1,a,0,7071
145008,806,4,14/05/2015,0,0,0,a,0,0
367254,236,2,07/04/2015,1007,1,0,0,1,8955
274074,1011,3,23/01/2013,920,1,1,0,0,7902
601580,966,1,07/01/2013,789,1,1,0,0,7210
592505,657,3,27/05/2015,570,1,0,0,0,4318
36177,466,2,16/09/2014,885,1,1,0,0,7612
198712,620,7,26/01/2014,0,0,0,0,0,0
645183,760,5,13/12/2013,1107,1,0,0,0,8925
644395,379,5,15/11/2013,442,1,0,0,0,3752
22443,643,6,28/02/2015,977,1,0,0,0,8419
282620,1039,6,25/04/2015,977,1,0,0,0,8775
244086,175,2,19/03/2013,695,1,1,0,0,6328
401285,698,4,16/07/2015,2071,1,1,0,1,17512
207194,764,6,21/03/2015,199,1,0,0,0,1683
64190,208,6,23/05/2015,492,1,0,0,0,5594
176220,632,4,09/01/2014,844,1,1,0,0,8867
689343,1115,6,24/05/2014,521,1,0,0,0,7216
490080,570,6,28/03/2015,476,1,0,0,0,4409
103270,210,4,29/01/2015,340,1,1,0,0,3629
506004,1015,5,21/03/2014,548,1,1,0,0,5810
102626,339,6,09/08/2014,684,1,0,0,0,5936
578017,860,4,27/06/2013,550,1,0,0,1,3835
361087,656,6,13/04/2013,396,1,0,0,0,3624
596404,471,1,06/01/2014,0,0,1,a,0,0
145447,22,7,03/03/2013,0,0,0,0,0,0
418558,565,3,31/07/2013,1076,1,1,0,1,11426
517721,137,5,20/06/2014,1259,1,1,0,1,10258
111779,1046,1,08/07/2013,602,1,0,0,0,6254
148628,314,6,13/07/2013,408,1,0,0,0,3790
578964,263,3,17/07/2013,337,1,1,0,0,3524
511634,647,2,30/07/2013,725,1,1,0,1,7944
536950,325,2,02/04/2013,675,1,0,0,1,5827
345179,363,6,09/03/2013,807,1,0,0,0,7130
13713,95,3,23/07/2014,679,1,0,0,1,5936
642062,1090,1,19/05/2014,1074,1,1,0,0,10725
342415,812,1,18/08/2014,1016,1,1,0,1,10506
477164,907,2,18/03/2014,887,1,1,0,0,7661
142992,768,3,30/10/2013,1291,1,0,0,0,11580
154148,687,7,26/04/2015,0,0,0,0,0,0
84683,334,7,13/01/2013,0,0,0,0,0,0
205272,689,5,31/07/2015,785,1,1,0,1,8938
315657,376,7,31/03/2013,0,0,0,0,0,0
527189,217,4,05/09/2013,606,1,0,0,0,3973
61481,122,5,19/09/2014,805,1,1,0,0,7201
394237,837,1,19/08/2013,373,1,0,0,0,2296
179473,377,1,24/02/2014,837,1,0,0,0,6356
684968,7,4,12/02/2015,839,1,0,0,0,7337
515198,55,2,19/08/2014,649,1,1,0,1,6644
104163,358,7,26/10/2014,0,0,0,0,0,0
493457,559,3,28/05/2014,699,1,0,0,0,5146
119306,242,5,31/01/2014,367,1,0,0,0,3728
609308,1044,3,07/08/2013,793,1,0,0,1,5727
81434,1030,1,03/06/2013,497,1,1,0,0,6010
541009,941,2,15/04/2014,692,1,1,0,1,8381
114777,92,5,26/09/2014,528,1,0,0,0,5040
678212,315,5,20/12/2013,641,1,1,0,0,8671
363317,1026,7,26/05/2013,0,0,0,0,0,0
607157,358,2,15/10/2013,920,1,0,0,0,7082
353851,657,3,13/11/2013,601,1,0,0,0,4365
287078,11,1,07/10/2013,1301,1,1,0,1,11340
173344,564,5,14/03/2014,432,1,0,0,0,4452
440200,685,4,20/03/2014,511,1,1,0,0,5088
691761,1023,5,01/05/2015,0,0,1,a,0,0
140394,482,1,19/01/2015,699,1,0,0,0,5571
591912,381,7,21/09/2014,0,0,0,0,0,0
317186,618,1,01/07/2013,591,1,1,0,0,7924
273014,853,3,15/01/2014,930,1,0,0,0,7446
708517,703,1,12/05/2014,311,1,0,0,0,2676
22026,918,3,21/08/2013,547,1,0,0,1,4857
301929,753,3,17/06/2015,769,1,1,0,0,8762
175927,474,1,06/07/2015,726,1,0,0,0,6383
322860,861,6,13/06/2015,524,1,0,0,0,5437
625885,992,7,25/01/2015,0,0,0,0,0,0
274599,730,5,21/02/2014,905,1,1,0,0,8416
215180,564,2,08/10/2013,477,1,1,0,0,5264
676060,541,6,14/02/2015,813,1,0,0,0,6078
31000,326,6,26/01/2013,452,1,0,0,0,4734
433677,859,1,23/09/2013,753,1,1,0,0,8237
440117,243,3,19/02/2014,969,1,1,0,0,7849
456044,21,4,12/03/2015,375,1,0,0,0,3472
562209,763,1,07/01/2013,741,1,1,0,0,8850
330272,624,2,22/10/2013,677,1,1,0,1,7642
40156,982,3,15/05/2013,618,1,1,0,0,6937
292135,548,2,29/01/2013,292,1,0,0,0,3176
200149,919,5,13/12/2013,737,1,0,0,0,6766
280863,1022,3,11/06/2014,769,1,0,0,0,6424
56836,615,5,11/01/2013,1233,1,1,0,1,9858
89184,42,7,12/05/2013,0,0,0,0,0,0
182608,114,5,13/03/2015,528,1,0,0,0,5554
331471,346,6,11/05/2013,501,1,0,0,0,4891
478032,635,2,14/10/2014,592,1,0,0,0,5067
555714,913,3,31/12/2014,542,1,0,0,1,4406
391689,268,7,24/11/2013,0,0,0,0,0,0
81034,244,2,07/01/2014,598,1,1,0,1,7755
185476,686,4,12/03/2015,762,1,0,0,0,7775
363540,611,2,10/02/2015,454,1,0,0,0,4614
90864,86,4,01/05/2014,0,0,1,a,0,0
156507,64,6,13/09/2014,855,1,0,0,0,9614
8838,644,6,16/02/2013,1184,1,0,0,0,9631
669255,238,3,13/03/2013,992,1,0,0,0,5959
678571,704,1,05/01/2015,1384,1,1,0,0,14635
78531,277,5,26/07/2013,527,1,0,0,0,5251
6890,223,2,28/01/2014,603,1,0,0,0,4699
656856,229,3,04/06/2014,804,1,1,0,0,9407
20678,1084,7,03/08/2014,0,0,0,0,1,0
137415,580,5,22/03/2013,1555,1,1,0,0,9799
363025,859,4,19/03/2015,669,1,1,0,0,6488
537677,126,7,29/03/2015,0,0,0,0,0,0
57503,894,7,22/12/2013,0,0,0,0,0,0
434214,966,3,11/06/2014,687,1,0,0,0,5025
414624,44,4,09/01/2014,700,1,1,0,0,6214
189305,105,4,20/06/2013,499,1,1,0,0,5040
156049,1108,4,21/08/2014,632,1,1,0,1,6098
106926,961,2,24/09/2013,669,1,1,0,0,6546
164212,628,5,14/11/2014,813,1,1,0,0,7298
679532,55,7,03/05/2015,0,0,0,0,0,0
317214,977,7,12/05/2013,0,0,0,0,0,0
597411,968,5,29/11/2013,982,1,0,0,0,9480
275647,681,4,09/07/2015,530,1,0,0,0,4721
432105,739,5,29/11/2013,795,1,0,0,0,7201
536592,841,7,21/06/2015,0,0,0,0,0,0
661445,813,4,13/11/2014,677,1,1,0,0,6448
361430,797,7,24/05/2015,0,0,0,0,0,0
528935,832,7,12/04/2015,0,0,0,0,0,0
398620,197,6,18/10/2014,669,1,0,0,0,5393
214497,973,2,18/02/2014,873,1,1,0,0,8183
614146,926,3,30/07/2014,527,1,1,0,1,6299
128332,681,2,02/09/2014,597,1,1,0,1,5511
659617,402,7,26/04/2015,0,0,0,0,0,0
350146,398,2,26/08/2014,645,1,0,0,0,4986
40312,668,2,09/06/2015,1041,1,0,0,0,8063
276845,203,3,05/11/2014,1150,1,1,0,0,9556
24860,821,5,01/05/2015,0,0,1,a,0,0
618532,998,6,24/01/2015,492,1,0,0,0,3819
587369,695,3,12/11/2014,612,1,1,0,0,7301
274252,659,7,29/06/2014,0,0,0,0,0,0
423045,847,2,08/01/2013,1014,1,1,0,0,8236
573061,541,7,18/05/2014,0,0,0,0,0,0
288865,21,7,06/10/2013,0,0,0,0,0,0
324130,730,6,30/03/2013,1633,1,0,0,0,9759
77269,486,1,28/10/2013,442,1,0,0,1,3691
228271,503,5,12/07/2013,503,1,0,0,0,4684
553872,126,1,01/12/2014,716,1,1,0,0,8234
258295,80,2,10/06/2014,634,1,0,0,0,6633
300442,276,2,30/04/2013,682,1,1,0,0,8380
418205,1100,4,03/04/2014,730,1,1,0,0,6006
561299,190,1,13/05/2013,769,1,1,0,0,8100
273713,300,7,08/12/2013,0,0,0,0,0,0
524895,420,2,29/01/2013,263,1,0,0,0,2762
178064,322,7,13/07/2014,0,0,0,0,0,0
256231,1094,6,19/10/2013,463,1,0,0,0,4556
131501,289,3,22/07/2015,489,1,0,0,0,5111
400805,957,7,13/04/2014,0,0,0,0,0,0
338119,613,3,03/12/2014,1194,1,1,0,0,8196
80496,426,1,14/10/2013,594,1,0,0,0,4185
543051,374,3,02/10/2013,849,1,0,0,1,6852
457447,771,3,18/02/2015,678,1,1,0,1,6810
575521,410,4,29/01/2015,818,1,1,0,0,9480
674592,53,1,16/12/2013,1033,1,1,0,0,14740
530301,15,7,01/03/2015,0,0,0,0,0,0
585819,63,4,09/05/2013,0,0,0,a,0,0
684275,279,2,14/05/2013,598,1,1,0,0,7091
697344,1114,1,27/07/2015,3468,1,1,0,1,24412
1968,208,6,08/03/2014,421,1,0,0,0,3123
320658,30,4,19/06/2014,0,0,1,a,0,0
94758,232,4,14/05/2015,0,0,0,a,0,0
444641,162,3,17/12/2014,711,1,1,0,0,7604
558405,837,3,18/03/2015,523,1,1,0,0,5041
603341,654,3,03/09/2014,829,1,1,0,0,7461
82356,266,4,23/04/2015,518,1,0,0,0,4173
559745,309,3,31/12/2014,333,1,0,0,1,2873
188702,4,3,28/08/2013,1140,1,1,0,0,9575
464687,732,6,13/07/2013,854,1,0,0,0,8211
458642,535,3,11/06/2014,951,1,0,0,0,7046
222631,1014,5,07/11/2014,1711,1,1,0,0,14382
247452,1092,4,31/01/2013,1092,1,0,0,0,10439
467514,1081,2,26/02/2013,0,0,0,0,0,0
103681,277,6,08/02/2014,524,1,0,0,0,4861
57704,603,2,19/02/2013,1043,1,1,0,0,8154
258966,77,3,13/05/2015,699,1,0,0,0,6545
419481,1000,7,10/05/2015,0,0,0,0,0,0
410035,776,6,09/03/2013,423,1,0,0,0,4129
615901,161,1,23/03/2015,831,1,0,0,0,7013
621606,263,1,04/03/2013,357,1,1,0,0,4045
172852,340,1,04/08/2014,907,1,1,0,1,9385
145338,876,6,05/10/2013,283,1,0,0,0,2500
40727,679,7,29/12/2013,0,0,0,0,0,0
567333,339,5,30/05/2014,930,1,0,0,0,8681
633431,1093,7,26/01/2014,0,0,0,0,0,0
48158,507,7,20/04/2014,0,0,0,0,0,0
342057,680,1,05/05/2014,871,1,1,0,0,7804
154950,133,7,04/01/2015,0,0,0,0,0,0
90446,377,1,21/10/2013,995,1,1,0,0,9553
363471,807,2,04/02/2014,1128,1,1,0,0,11328
624068,15,2,01/07/2014,678,1,1,0,0,7225
504605,566,3,25/02/2015,473,1,0,0,0,4424
128165,931,5,04/04/2014,406,1,1,0,0,3626
487807,984,4,10/04/2014,615,1,0,0,0,4643
370923,707,1,19/08/2013,797,1,0,0,1,6500
672325,338,1,21/07/2014,609,1,0,0,0,6014
539843,208,2,07/05/2013,364,1,0,0,0,2533
62004,71,1,07/04/2014,691,1,0,0,0,7558
428965,328,2,07/04/2015,616,1,0,0,1,5868
372326,534,7,08/12/2013,0,0,0,0,0,0
672004,386,6,31/08/2013,769,1,0,0,0,7731
383230,436,4,10/01/2013,640,1,1,0,0,5656
513678,349,1,02/09/2013,786,1,0,0,0,6372
109268,212,5,08/03/2013,504,1,1,0,0,5260
677191,20,4,08/01/2015,1017,1,1,0,0,9885
310279,17,5,18/04/2014,0,0,1,b,0,0
228083,578,4,05/03/2015,784,1,1,0,0,7950
549444,16,1,20/05/2013,0,0,0,a,0,0
382403,804,1,07/01/2013,506,1,1,0,0,6453
228449,2,2,21/01/2014,691,1,1,0,0,6741
201427,511,1,30/12/2013,1145,1,0,0,1,10593
548533,869,7,12/05/2013,0,0,0,0,0,0
186041,726,6,19/04/2014,962,1,0,0,0,8325
551084,210,7,18/05/2014,0,0,0,0,0,0
696165,470,3,10/09/2014,1826,1,0,0,0,12584
319625,399,3,17/04/2013,482,1,0,0,0,4012
661533,751,4,25/04/2013,646,1,1,0,0,5730
237975,167,2,30/09/2014,1398,1,1,0,0,13145
191935,948,1,11/05/2015,2074,1,0,0,0,8041
48045,669,3,10/07/2013,409,1,0,0,0,4076
689776,826,2,22/07/2014,663,1,0,0,1,5380
169899,843,1,29/12/2014,1371,1,0,0,1,10540
362987,280,1,17/11/2014,469,1,0,0,0,4875
711528,1111,7,14/06/2015,0,0,0,0,0,0
155043,536,4,12/12/2013,860,1,0,0,0,6978
582920,632,7,21/07/2013,0,0,0,0,0,0
483564,666,5,15/08/2014,601,1,0,0,1,5468
59325,969,4,20/03/2014,654,1,1,0,0,4097
521816,726,3,05/11/2014,1251,1,1,0,0,12971
44866,682,6,15/03/2014,1295,1,0,0,0,7218
44138,907,6,13/07/2013,775,1,0,0,0,6040
207137,350,6,23/11/2013,619,1,0,0,0,6708
78406,618,6,29/06/2013,559,1,0,0,0,6302
609781,496,1,20/05/2013,0,0,0,a,0,0
330570,181,3,25/09/2013,734,1,1,0,0,6951
108203,81,3,16/10/2013,486,1,0,0,0,5241
489156,48,2,23/12/2014,650,1,0,0,1,7124
17165,194,1,03/02/2014,534,1,1,0,0,6251
366565,86,6,05/07/2014,450,1,0,0,0,3233
88845,594,1,14/07/2014,538,1,1,0,1,5199
137062,934,3,28/01/2015,635,1,1,0,0,6207
698463,73,4,27/02/2014,516,1,0,0,0,4680
322254,134,4,05/12/2013,572,1,1,0,0,6316
365500,1110,1,01/06/2015,781,1,1,0,0,8348
669847,1,5,22/08/2014,461,1,1,0,1,4520
290885,995,2,27/08/2013,842,1,1,0,0,6952
75156,751,5,20/02/2015,474,1,1,0,0,5652
296785,963,4,13/06/2013,1065,1,0,0,0,9209
494089,1048,6,15/11/2014,560,1,0,0,0,6529
479121,525,3,28/05/2014,801,1,0,0,0,7241
680244,69,1,28/04/2014,1319,1,1,0,0,10926
148650,667,3,25/09/2013,685,1,1,0,0,6976
242193,941,6,09/11/2013,489,1,0,0,0,4165
539347,94,2,20/05/2014,701,1,1,0,0,7460
226111,363,3,18/02/2015,937,1,1,0,0,7712
501094,418,3,29/01/2014,480,1,0,0,0,5163
674371,469,6,11/07/2015,1395,1,0,0,0,9877
37767,676,2,04/11/2014,2062,1,1,0,0,10341
37632,762,6,31/05/2014,454,1,0,0,0,4938
47925,429,2,25/06/2013,342,1,0,0,0,3779
339093,921,3,04/06/2014,1284,1,1,0,0,11297
198706,635,1,30/03/2015,887,1,1,0,0,10936
588628,223,5,11/01/2013,830,1,1,0,0,8234
404047,1012,6,06/04/2013,576,1,0,0,0,5814
170491,705,4,08/01/2015,857,1,1,0,0,7338
422714,64,6,17/01/2015,871,1,0,0,0,9109
612883,605,2,20/08/2013,400,1,0,0,1,4692
81607,52,3,30/10/2013,474,1,0,0,1,6954
449425,831,1,15/09/2014,2031,1,1,0,0,18079
372513,756,1,16/06/2014,2276,1,1,0,0,18398
374061,944,7,25/05/2014,0,0,0,0,0,0
